timestamp,session_id,cfg,frame,sub_frame,version,platform,time_cpu_cycles,num_detected_obj,num_tlvs,packet_len,tlv_summary,presence_indication,point_count,target_count,target_index_count,vital_count,unknown_tlv_summary
1783488756.985,aop6m_test_02,vital_signs_AOP_6m.cfg,391,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488757.068,aop6m_test_02,vital_signs_AOP_6m.cfg,392,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488757.172,aop6m_test_02,vital_signs_AOP_6m.cfg,393,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488757.256,aop6m_test_02,vital_signs_AOP_6m.cfg,394,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488757.340,aop6m_test_02,vital_signs_AOP_6m.cfg,395,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488757.445,aop6m_test_02,vital_signs_AOP_6m.cfg,396,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488757.529,aop6m_test_02,vital_signs_AOP_6m.cfg,397,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488757.613,aop6m_test_02,vital_signs_AOP_6m.cfg,398,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488757.697,aop6m_test_02,vital_signs_AOP_6m.cfg,399,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488757.842,aop6m_test_02,vital_signs_AOP_6m.cfg,400,0,50659332,682051,0,0,3,316,1010:112;1021:4;1040:136,1,0,1,0,1,
1783488757.885,aop6m_test_02,vital_signs_AOP_6m.cfg,401,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488757.969,aop6m_test_02,vital_signs_AOP_6m.cfg,402,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488758.075,aop6m_test_02,vital_signs_AOP_6m.cfg,403,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488758.159,aop6m_test_02,vital_signs_AOP_6m.cfg,404,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488758.243,aop6m_test_02,vital_signs_AOP_6m.cfg,405,0,50659332,682051,0,1,3,208,1020:28;1010:112;1021:4,1,1,1,0,0,
1783488758.326,aop6m_test_02,vital_signs_AOP_6m.cfg,406,0,50659332,682051,0,0,3,181,1010:112;1011:1;1021:4,1,0,1,1,0,
1783488758.432,aop6m_test_02,vital_signs_AOP_6m.cfg,407,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488758.515,aop6m_test_02,vital_signs_AOP_6m.cfg,408,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488758.598,aop6m_test_02,vital_signs_AOP_6m.cfg,409,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488758.703,aop6m_test_02,vital_signs_AOP_6m.cfg,410,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488758.787,aop6m_test_02,vital_signs_AOP_6m.cfg,411,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488758.871,aop6m_test_02,vital_signs_AOP_6m.cfg,412,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488758.975,aop6m_test_02,vital_signs_AOP_6m.cfg,413,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488759.058,aop6m_test_02,vital_signs_AOP_6m.cfg,414,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488759.143,aop6m_test_02,vital_signs_AOP_6m.cfg,415,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488759.268,aop6m_test_02,vital_signs_AOP_6m.cfg,416,0,50659332,682051,0,0,3,316,1010:112;1021:4;1040:136,1,0,1,0,1,
1783488759.332,aop6m_test_02,vital_signs_AOP_6m.cfg,417,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
