timestamp,session_id,cfg,frame,sub_frame,point_index,tlv_type,point_format,x_m,y_m,z_m,range_m,azimuth_rad,elevation_rad,doppler_mps,snr_db,noise_db,raw_range,raw_azimuth,raw_elevation,raw_doppler,raw_snr,raw_noise,range_unit,azimuth_unit,elevation_unit,doppler_unit,snr_unit
1783488723.513,aop6m_test_02,vital_signs_AOP_6m.cfg,19,0,33,1020,compressed_spherical,-0.074297,0.616164,-0.119359,0.632000,-0.120000,-0.190000,-4.105920,26.119999,,2528,-12,-19,-14664,653,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.513,aop6m_test_02,vital_signs_AOP_6m.cfg,19,0,34,1020,compressed_spherical,-0.078465,0.650737,-0.231857,0.695250,-0.120000,-0.340000,-4.737600,27.239999,,2781,-12,-34,-16920,681,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.513,aop6m_test_02,vital_signs_AOP_6m.cfg,19,0,35,1020,compressed_spherical,-0.068131,0.616876,-0.119359,0.632000,-0.110000,-0.190000,-4.105920,22.120000,,2528,-11,-19,-14664,553,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.513,aop6m_test_02,vital_signs_AOP_6m.cfg,19,0,36,1020,compressed_spherical,-0.071954,0.651489,-0.231857,0.695250,-0.110000,-0.340000,-4.737600,21.880000,,2781,-11,-34,-16920,547,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.513,aop6m_test_02,vital_signs_AOP_6m.cfg,19,0,37,1020,compressed_spherical,-0.061959,0.617526,-0.119359,0.632000,-0.100000,-0.190000,-4.105920,18.520000,,2528,-10,-19,-14664,463,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.602,aop6m_test_02,vital_signs_AOP_6m.cfg,20,0,0,1020,compressed_spherical,-0.164089,0.700804,0.238520,0.758250,-0.230000,0.320000,-6.948480,23.759999,,3033,-23,32,-24816,594,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.602,aop6m_test_02,vital_signs_AOP_6m.cfg,20,0,1,1020,compressed_spherical,-0.153864,0.759035,-0.273960,0.821500,-0.200000,-0.340000,8.211840,7.880000,,3286,-20,-34,29328,197,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.602,aop6m_test_02,vital_signs_AOP_6m.cfg,20,0,2,1020,compressed_spherical,-0.111653,0.650443,0.218702,0.695250,-0.170000,0.320000,-6.948480,30.999999,,2781,-17,32,-24816,775,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.602,aop6m_test_02,vital_signs_AOP_6m.cfg,20,0,3,1020,compressed_spherical,-0.071817,0.595603,0.198806,0.632000,-0.120000,0.320000,-1.895040,27.999999,,2528,-12,32,-6768,700,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.602,aop6m_test_02,vital_signs_AOP_6m.cfg,20,0,4,1020,compressed_spherical,-0.099852,0.828104,-0.295053,0.884750,-0.120000,-0.340000,-6.474720,5.520000,,3539,-12,-34,-23124,138,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.602,aop6m_test_02,vital_signs_AOP_6m.cfg,20,0,5,1020,compressed_spherical,-0.065858,0.596291,0.198806,0.632000,-0.110000,0.320000,-1.895040,27.519999,,2528,-11,32,-6768,688,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.602,aop6m_test_02,vital_signs_AOP_6m.cfg,20,0,6,1020,compressed_spherical,-0.059892,0.596920,0.198806,0.632000,-0.100000,0.320000,-1.895040,25.999999,,2528,-10,32,-6768,650,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.602,aop6m_test_02,vital_signs_AOP_6m.cfg,20,0,7,1020,compressed_spherical,-0.045442,0.566818,0.011374,0.568750,-0.080000,0.020000,2.842560,6.240000,,2275,-8,2,10152,156,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.602,aop6m_test_02,vital_signs_AOP_6m.cfg,20,0,8,1020,compressed_spherical,-0.053920,0.597489,0.198806,0.632000,-0.090000,0.320000,-1.895040,23.519999,,2528,-9,32,-6768,588,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.602,aop6m_test_02,vital_signs_AOP_6m.cfg,20,0,9,1020,compressed_spherical,-0.047942,0.597998,0.198806,0.632000,-0.080000,0.320000,-1.895040,20.760000,,2528,-8,32,-6768,519,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.689,aop6m_test_02,vital_signs_AOP_6m.cfg,21,0,0,1020,compressed_spherical,-0.630538,0.387277,0.165473,0.758250,-1.020000,0.220000,0.000000,78.999998,,3033,-102,22,0,1975,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.689,aop6m_test_02,vital_signs_AOP_6m.cfg,21,0,1,1020,compressed_spherical,-0.622667,0.399810,0.165473,0.758250,-1.000000,0.220000,0.000000,78.359998,,3033,-100,22,0,1959,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.689,aop6m_test_02,vital_signs_AOP_6m.cfg,21,0,2,1020,compressed_spherical,-0.671796,0.385355,-0.273960,0.821500,-1.050000,-0.340000,0.000000,72.519998,,3286,-105,-34,0,1813,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.689,aop6m_test_02,vital_signs_AOP_6m.cfg,21,0,3,1020,compressed_spherical,-0.614547,0.412182,0.165473,0.758250,-0.980000,0.220000,0.000000,77.759998,,3033,-98,22,0,1944,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.689,aop6m_test_02,vital_signs_AOP_6m.cfg,21,0,4,1020,compressed_spherical,-0.084785,0.560986,0.039780,0.568750,-0.150000,0.070000,0.000000,5.000000,,2275,-15,7,0,125,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.689,aop6m_test_02,vital_signs_AOP_6m.cfg,21,0,5,1020,compressed_spherical,-0.073549,0.562570,0.039780,0.568750,-0.130000,0.070000,0.000000,6.760000,,2275,-13,7,0,169,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.689,aop6m_test_02,vital_signs_AOP_6m.cfg,21,0,6,1020,compressed_spherical,-0.067920,0.563277,0.039780,0.568750,-0.120000,0.070000,0.000000,9.240000,,2275,-12,7,0,231,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.689,aop6m_test_02,vital_signs_AOP_6m.cfg,21,0,7,1020,compressed_spherical,-0.062284,0.563928,0.039780,0.568750,-0.110000,0.070000,0.000000,12.520000,,2275,-11,7,0,313,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.689,aop6m_test_02,vital_signs_AOP_6m.cfg,21,0,8,1020,compressed_spherical,-0.056641,0.564523,0.039780,0.568750,-0.100000,0.070000,0.000000,16.120000,,2275,-10,7,0,403,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.689,aop6m_test_02,vital_signs_AOP_6m.cfg,21,0,9,1020,compressed_spherical,-0.050993,0.565061,0.039780,0.568750,-0.090000,0.070000,0.000000,18.240000,,2275,-9,7,0,456,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,0,1020,compressed_spherical,-0.188198,0.769045,-0.219120,0.821500,-0.240000,-0.270000,5.843040,19.000000,,3286,-24,-27,20868,475,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,1,1020,compressed_spherical,-0.148717,0.733644,-0.120803,0.758250,-0.200000,-0.160000,-2.210880,18.240000,,3033,-20,-16,-7896,456,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,2,1020,compressed_spherical,-0.141373,0.735094,-0.120803,0.758250,-0.190000,-0.160000,-2.210880,20.640000,,3033,-19,-16,-7896,516,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,3,1020,compressed_spherical,-0.134015,0.736471,-0.120803,0.758250,-0.180000,-0.160000,-2.210880,22.240000,,3033,-18,-16,-7896,556,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,4,1020,compressed_spherical,-0.116473,0.678524,-0.097017,0.695250,-0.170000,-0.140000,-2.210880,15.760000,,2781,-17,-14,-7896,394,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,5,1020,compressed_spherical,-0.126644,0.737774,-0.120803,0.758250,-0.170000,-0.160000,-2.210880,22.999999,,3033,-17,-16,-7896,575,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,6,1020,compressed_spherical,-0.109682,0.679654,-0.097017,0.695250,-0.160000,-0.140000,-2.210880,19.120000,,2781,-16,-14,-7896,478,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,7,1020,compressed_spherical,-0.119260,0.739004,-0.120803,0.758250,-0.160000,-0.160000,-2.210880,22.360000,,3033,-16,-16,-7896,559,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,8,1020,compressed_spherical,-0.089650,0.593180,0.198806,0.632000,-0.150000,0.320000,8.717240,14.520000,,2528,-15,32,31133,363,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,9,1020,compressed_spherical,-0.102570,0.678663,-0.110766,0.695250,-0.150000,-0.160000,-2.210880,23.119999,,2781,-15,-16,-7896,578,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,10,1020,compressed_spherical,-0.111864,0.740160,-0.120803,0.758250,-0.150000,-0.160000,-2.210880,20.760000,,3033,-15,-16,-7896,519,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,11,1020,compressed_spherical,-0.083714,0.594047,0.198806,0.632000,-0.140000,0.320000,8.717240,18.360000,,2528,-14,32,31133,459,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,12,1020,compressed_spherical,-0.095778,0.679654,-0.110766,0.695250,-0.140000,-0.160000,-2.210880,27.239999,,2781,-14,-16,-7896,681,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,13,1020,compressed_spherical,-0.103904,0.737320,-0.143202,0.758250,-0.140000,-0.190000,-2.210880,18.520000,,3033,-14,-19,-7896,463,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,14,1020,compressed_spherical,-0.069509,0.531667,-0.189671,0.568750,-0.130000,-0.340000,7.580160,11.640000,,2275,-13,-34,27072,291,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,15,1020,compressed_spherical,-0.077770,0.594855,0.198806,0.632000,-0.130000,0.320000,8.717240,23.879999,,2528,-13,32,31133,597,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,16,1020,compressed_spherical,-0.088977,0.680578,-0.110766,0.695250,-0.130000,-0.160000,-2.210880,30.999999,,2781,-13,-16,-7896,775,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,17,1020,compressed_spherical,-0.064189,0.532336,-0.189671,0.568750,-0.120000,-0.340000,7.580160,14.520000,,2275,-12,-34,27072,363,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,18,1020,compressed_spherical,-0.071817,0.595603,0.198806,0.632000,-0.120000,0.320000,8.717240,31.239999,,2528,-12,32,31133,781,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,19,1020,compressed_spherical,-0.082167,0.681434,-0.110766,0.695250,-0.120000,-0.160000,-2.210880,32.999999,,2781,-12,-16,-7896,825,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,20,1020,compressed_spherical,-0.058862,0.532951,-0.189671,0.568750,-0.110000,-0.340000,7.580160,18.120000,,2275,-11,-34,27072,453,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,21,1020,compressed_spherical,-0.065858,0.596291,0.198806,0.632000,-0.110000,0.320000,8.717240,40.239999,,2528,-11,32,31133,1006,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,22,1020,compressed_spherical,-0.075349,0.682221,-0.110766,0.695250,-0.110000,-0.160000,-2.210880,32.639999,,2781,-11,-16,-7896,816,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,23,1020,compressed_spherical,-0.053530,0.533513,-0.189671,0.568750,-0.100000,-0.340000,7.738080,22.120000,,2275,-10,-34,27636,553,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,24,1020,compressed_spherical,-0.059892,0.596920,0.198806,0.632000,-0.100000,0.320000,8.717240,48.879999,,2528,-10,32,31133,1222,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,25,1020,compressed_spherical,-0.068523,0.682941,-0.110766,0.695250,-0.100000,-0.160000,-2.210880,29.879999,,2781,-10,-16,-7896,747,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,26,1020,compressed_spherical,-0.048192,0.534022,-0.189671,0.568750,-0.090000,-0.340000,7.738080,25.639999,,2275,-9,-34,27636,641,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,27,1020,compressed_spherical,-0.053920,0.597489,0.198806,0.632000,-0.090000,0.320000,8.717240,53.359999,,2528,-9,32,31133,1334,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,28,1020,compressed_spherical,-0.061690,0.683592,-0.110766,0.695250,-0.090000,-0.160000,-2.210880,25.879999,,2781,-9,-16,-7896,647,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,29,1020,compressed_spherical,-0.042850,0.534477,-0.189671,0.568750,-0.080000,-0.340000,7.738080,27.519999,,2275,-8,-34,27636,688,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,30,1020,compressed_spherical,-0.047942,0.597998,0.198806,0.632000,-0.080000,0.320000,8.717240,50.519999,,2528,-8,32,31133,1263,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,31,1020,compressed_spherical,-0.048007,0.684689,-0.110766,0.695250,-0.070000,-0.160000,-2.210880,21.760000,,2781,-7,-16,-7896,544,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,32,1020,compressed_spherical,-0.037503,0.534879,-0.189671,0.568750,-0.070000,-0.340000,7.738080,26.879999,,2275,-7,-34,27636,672,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,33,1020,compressed_spherical,-0.041960,0.598448,0.198806,0.632000,-0.070000,0.320000,8.717240,42.239999,,2528,-7,32,31133,1056,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,34,1020,compressed_spherical,-0.041157,0.685135,-0.110766,0.695250,-0.060000,-0.160000,-2.210880,17.880000,,2781,-6,-16,-7896,447,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,35,1020,compressed_spherical,-0.032152,0.535227,-0.189671,0.568750,-0.060000,-0.340000,7.738080,23.999999,,2275,-6,-34,27636,600,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,36,1020,compressed_spherical,-0.035973,0.598837,0.198806,0.632000,-0.060000,0.320000,8.717240,32.999999,,2528,-6,32,31133,825,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,37,1020,compressed_spherical,-0.026798,0.535522,-0.189671,0.568750,-0.050000,-0.340000,7.738080,20.240000,,2275,-5,-34,27636,506,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,38,1020,compressed_spherical,-0.029983,0.599167,0.198806,0.632000,-0.050000,0.320000,8.717240,25.239999,,2528,-5,32,31133,631,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,39,1020,compressed_spherical,-0.021442,0.535763,-0.189671,0.568750,-0.040000,-0.340000,7.738080,16.640000,,2275,-4,-34,27636,416,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,40,1020,compressed_spherical,-0.023990,0.599437,0.198806,0.632000,-0.040000,0.320000,-7.264320,19.360000,,2528,-4,32,-25944,484,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,41,1020,compressed_spherical,-0.010723,0.536085,-0.189671,0.568750,-0.020000,-0.340000,7.738080,13.520000,,2275,-2,-34,27636,338,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,42,1020,compressed_spherical,-0.011998,0.599797,0.198806,0.632000,-0.020000,0.320000,-7.264320,15.120000,,2528,-2,32,-25944,378,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,43,1020,compressed_spherical,-0.005362,0.536165,-0.189671,0.568750,-0.010000,-0.340000,7.738080,11.000000,,2275,-1,-34,27636,275,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.864,aop6m_test_02,vital_signs_AOP_6m.cfg,23,0,0,1020,compressed_spherical,-0.087065,0.617823,-0.100689,0.632000,-0.140000,-0.160000,-8.369760,20.520000,,2528,-14,-16,-29892,513,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488723.864,aop6m_test_02,vital_signs_AOP_6m.cfg,23,0,1,1020,compressed_spherical,-0.095778,0.679654,-0.110766,0.695250,-0.140000,-0.160000,-8.369760,25.359999,,2781,-14,-16,-29892,634,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
